timestamp,service,status_code,response_time_ms,cpu_percent,memory_percent,healthy
2026-08-09 18:47:33,product-service,200,2058.15,13.5,78.5,True
2026-08-09 18:47:40,product-service,200,2061.5,11.0,78.5,True
2026-08-09 18:47:47,product-service,200,2034.33,13.6,78.5,True
2026-08-09 18:47:55,product-service,200,2069.95,20.5,78.4,True
2026-08-09 18:48:02,product-service,200,2055.67,10.9,78.4,True
2026-08-09 18:48:09,product-service,200,2055.96,11.9,78.5,True
2026-08-09 18:48:16,product-service,200,2037.68,25.0,78.6,True
2026-08-09 18:48:23,product-service,200,2055.67,16.7,78.6,True
2026-08-09 18:48:28,product-service,200,58.59,8.3,78.6,True
2026-08-09 18:48:34,product-service,200,50.46,16.5,78.6,True
2026-08-09 18:48:41,product-service,200,2053.63,9.9,78.6,True
2026-08-09 18:48:48,product-service,200,2049.34,11.0,78.4,True
2026-08-09 18:48:55,product-service,200,2064.69,8.5,78.4,True
2026-08-09 18:49:02,product-service,200,2059.01,16.9,78.0,True
2026-08-09 18:49:09,product-service,200,2058.44,31.1,78.1,True
2026-08-09 18:49:17,product-service,200,2046.09,11.8,78.1,True
2026-08-09 18:49:24,product-service,200,2066.74,20.0,78.2,True
2026-08-09 18:49:31,product-service,200,2064.16,11.0,78.0,True
2026-08-09 18:49:38,product-service,200,2054.21,17.4,78.2,True
2026-08-09 18:49:45,product-service,200,2063.74,10.1,78.2,True
2026-08-09 18:49:53,product-service,200,2060.63,21.0,78.4,True
2026-08-09 18:50:00,product-service,200,2044.91,16.4,78.6,True
2026-08-09 18:50:07,product-service,200,2049.14,10.5,78.5,True
2026-08-09 18:50:14,product-service,200,2041.57,8.1,78.5,True
2026-08-09 18:50:21,product-service,200,2039.97,12.0,78.4,True
2026-08-09 18:50:28,product-service,200,2048.78,25.0,78.3,True
2026-08-09 18:50:36,product-service,200,2041.71,10.6,78.3,True
2026-08-09 18:50:43,product-service,200,2057.97,20.5,78.6,True
2026-08-09 18:50:50,product-service,200,2157.18,13.0,78.5,True
2026-08-09 18:50:57,product-service,200,2062.91,15.5,78.4,True
2026-08-09 18:51:04,product-service,200,2063.05,11.1,78.6,True
2026-08-09 18:51:12,product-service,200,2057.82,13.5,78.6,True
2026-08-09 18:51:19,product-service,200,2044.75,9.7,78.7,True
2026-08-09 18:51:26,product-service,200,2035.86,8.2,78.6,True
2026-08-09 18:51:33,product-service,200,2051.98,22.2,78.2,True
2026-08-09 18:51:40,product-service,200,2051.67,24.7,78.4,True
2026-08-09 18:51:47,product-service,200,2058.5,14.1,78.5,True
2026-08-09 18:51:55,product-service,200,2050.88,11.0,78.6,True
2026-08-09 18:52:02,product-service,200,2037.87,8.7,78.8,True
2026-08-09 18:52:09,product-service,200,2053.12,12.0,78.7,True
2026-08-09 18:52:16,product-service,200,2172.65,8.8,78.6,True
2026-08-09 18:52:23,product-service,200,2056.02,23.1,78.5,True
2026-08-09 18:52:31,product-service,200,2054.26,18.1,78.5,True
2026-08-09 18:52:38,product-service,200,2050.87,30.6,78.6,True
2026-08-09 18:52:45,product-service,200,2038.01,12.3,78.7,True
2026-08-09 18:52:50,product-service,200,51.7,8.8,78.7,True
2026-08-09 18:52:57,product-service,200,2052.07,11.8,78.3,True
2026-08-09 18:53:04,product-service,200,2057.24,13.6,77.9,True
2026-08-09 18:53:12,product-service,200,2049.5,12.1,77.8,True
2026-08-09 18:53:19,product-service,200,2058.0,10.6,77.9,True
2026-08-09 18:53:26,product-service,200,2051.35,14.9,77.9,True
2026-08-09 18:53:33,product-service,200,2055.75,8.3,78.0,True
2026-08-09 18:53:40,product-service,200,2055.48,8.8,77.8,True
2026-08-09 18:53:47,product-service,200,2058.74,12.0,77.8,True
2026-08-09 18:53:55,product-service,200,2047.51,10.0,77.9,True
2026-08-09 18:54:02,product-service,200,2053.47,8.2,78.2,True
2026-08-09 18:54:09,product-service,200,2053.61,29.7,79.1,True
2026-08-09 18:54:16,product-service,200,2043.77,8.6,79.4,True
2026-08-09 18:54:23,product-service,200,2057.71,8.8,79.2,True
2026-08-09 18:54:30,product-service,200,2064.46,12.3,79.1,True
2026-08-09 18:54:38,product-service,200,2047.35,9.3,79.0,True
2026-08-09 18:54:45,product-service,200,2051.41,11.1,78.9,True
2026-08-09 18:54:52,product-service,200,2069.54,12.5,79.4,True
2026-08-09 18:54:59,product-service,200,2056.83,19.8,79.7,True
2026-08-09 18:55:06,product-service,200,2049.36,14.3,79.7,True
2026-08-09 18:55:14,product-service,200,2041.47,17.3,79.8,True
2026-08-09 18:55:21,product-service,200,2056.43,11.1,79.4,True
2026-08-09 18:55:28,product-service,200,2064.8,16.7,79.6,True
2026-08-09 18:55:35,product-service,200,2062.42,12.5,79.6,True
2026-08-09 18:55:42,product-service,200,2056.58,8.5,79.5,True
2026-08-09 18:55:49,product-service,200,2064.57,16.0,79.4,True
2026-08-09 18:55:57,product-service,200,2069.51,13.1,79.3,True
2026-08-09 18:56:04,product-service,200,2062.06,12.7,79.6,True
2026-08-09 18:56:11,product-service,200,2039.27,21.7,79.1,True
2026-08-09 18:56:18,product-service,200,2065.54,34.2,79.5,True
2026-08-09 18:56:23,product-service,200,38.68,11.1,79.4,True
2026-08-09 18:56:29,product-service,200,176.26,19.2,79.6,True
2026-08-09 18:56:36,product-service,200,2063.32,13.0,79.7,True
2026-08-09 18:56:43,product-service,200,2050.96,22.2,79.5,True
2026-08-09 18:56:50,product-service,200,2148.55,24.7,79.4,True
2026-08-09 18:56:57,product-service,200,2045.91,11.7,79.2,True
2026-08-09 18:57:05,product-service,200,2062.89,16.7,79.0,True
2026-08-09 18:57:12,product-service,200,2039.69,9.9,79.3,True
2026-08-09 18:57:19,product-service,200,2063.29,12.3,79.4,True
2026-08-09 18:57:26,product-service,200,2034.86,11.7,79.6,True
2026-08-09 18:57:33,product-service,200,2055.69,15.3,79.3,True
2026-08-09 18:57:41,product-service,200,2145.04,23.0,79.3,True
2026-08-09 18:57:48,product-service,200,2165.47,18.3,79.9,True
2026-08-09 18:57:55,product-service,200,2049.67,14.1,79.7,True
2026-08-09 18:58:02,product-service,200,2052.88,8.3,79.6,True
2026-08-09 18:58:09,product-service,200,2051.26,11.6,79.3,True
2026-08-09 18:58:17,product-service,200,2047.98,21.3,79.4,True
2026-08-09 18:58:24,product-service,200,2037.74,8.3,79.2,True
2026-08-09 18:58:31,product-service,200,2045.92,18.5,79.3,True
2026-08-09 18:58:38,product-service,200,2066.9,9.5,79.3,True
2026-08-09 18:58:45,product-service,200,2059.19,9.3,79.2,True
2026-08-09 18:58:52,product-service,200,2065.88,12.8,79.8,True
2026-08-09 18:59:00,product-service,200,2058.06,17.6,80.2,True
2026-08-09 18:59:07,product-service,200,2060.95,26.0,80.0,True
2026-08-09 18:59:14,product-service,200,2070.54,8.8,79.7,True
2026-08-09 18:59:21,product-service,200,2061.86,14.7,79.7,True
2026-08-09 18:59:28,product-service,200,2051.85,8.3,79.8,True
2026-08-09 18:59:35,product-service,200,2052.21,25.3,79.9,True
2026-08-09 18:59:43,product-service,200,2060.0,8.2,79.7,True
2026-08-09 18:59:50,product-service,200,2060.16,12.0,79.6,True
2026-08-09 18:59:57,product-service,200,2060.72,8.5,79.9,True
2026-08-09 19:00:04,product-service,200,2044.89,14.3,80.0,True
2026-08-09 19:00:11,product-service,200,2035.89,13.3,79.7,True
2026-08-09 19:00:16,product-service,200,49.89,23.8,79.7,True
2026-08-09 19:00:22,product-service,200,50.03,30.0,79.6,True
2026-08-09 19:00:27,product-service,200,38.5,9.9,79.7,True
2026-08-09 19:00:32,product-service,200,41.94,9.5,79.6,True
2026-08-09 19:00:37,product-service,200,50.31,12.5,79.7,True
2026-08-09 19:00:42,product-service,200,35.92,26.5,79.7,True
2026-08-09 19:00:47,product-service,200,47.95,9.7,80.0,True
2026-08-09 19:00:53,product-service,200,61.29,12.3,80.0,True
2026-08-09 19:00:58,product-service,200,46.82,13.9,80.2,True
2026-08-09 19:01:05,product-service,200,2047.41,14.9,79.8,True
2026-08-09 19:01:12,product-service,200,2059.85,12.3,79.6,True
2026-08-09 19:01:19,product-service,200,2056.75,10.4,79.7,True
2026-08-09 19:01:27,product-service,200,2051.91,9.3,79.6,True
2026-08-09 19:01:34,product-service,200,2062.63,9.3,79.7,True
2026-08-09 19:01:41,product-service,200,2061.99,13.1,79.5,True
2026-08-09 19:01:48,product-service,200,2049.17,11.0,80.6,True
2026-08-09 19:01:55,product-service,200,2053.17,20.8,79.8,True
2026-08-09 19:02:02,product-service,200,2068.07,11.4,79.9,True
2026-08-09 19:02:10,product-service,200,2051.91,8.5,79.9,True
2026-08-09 19:02:17,product-service,200,2061.4,12.0,79.9,True
2026-08-09 19:02:24,product-service,200,2056.14,45.7,80.7,True
2026-08-09 19:02:31,product-service,200,2053.28,62.2,79.1,True
2026-08-09 19:02:38,product-service,200,2056.35,25.6,82.1,True
2026-08-09 19:02:45,product-service,200,2066.47,34.2,82.2,True
2026-08-09 19:02:53,product-service,200,2041.64,31.7,81.9,True
2026-08-09 19:03:00,product-service,200,2045.19,13.0,82.0,True
2026-08-09 19:03:07,product-service,200,2045.89,21.5,81.4,True
2026-08-09 19:03:14,product-service,200,2058.98,16.7,82.0,True
2026-08-09 19:03:21,product-service,200,2060.69,16.7,82.8,True
2026-08-09 19:03:29,product-service,200,2059.71,35.0,82.4,True
2026-08-09 19:03:36,product-service,200,2053.36,20.8,80.8,True
2026-08-09 19:03:43,product-service,200,2161.31,15.7,78.8,True
2026-08-09 19:03:50,product-service,200,2036.83,15.5,78.8,True
2026-08-09 19:03:57,product-service,200,2047.02,9.6,78.4,True
2026-08-09 19:04:04,product-service,200,2059.34,12.2,78.3,True
2026-08-09 19:04:12,product-service,200,2054.31,10.4,78.1,True
2026-08-09 19:04:19,product-service,200,2061.75,22.0,79.6,True
2026-08-09 19:04:26,product-service,200,2053.37,13.9,80.2,True
2026-08-09 19:04:33,product-service,200,2051.31,13.9,79.2,True
2026-08-09 19:04:40,product-service,200,2040.44,31.1,79.6,True
2026-08-09 19:04:48,product-service,200,2066.93,32.1,80.3,True
2026-08-09 19:04:55,product-service,200,2059.45,18.2,81.0,True
2026-08-09 19:05:02,product-service,200,2052.39,23.6,80.5,True
2026-08-09 19:05:09,product-service,200,2064.81,24.3,80.6,True
2026-08-09 19:05:16,product-service,200,2050.59,27.4,88.0,True
2026-08-09 19:05:23,product-service,200,2047.81,16.0,89.4,True
2026-08-09 19:05:31,product-service,200,2057.2,43.2,89.2,True
2026-08-09 19:05:38,product-service,200,2069.96,16.2,89.5,True
2026-08-09 19:05:45,product-service,200,2165.82,23.1,89.9,True
2026-08-09 19:05:52,product-service,200,2165.19,30.0,90.2,True
2026-08-09 19:06:00,product-service,200,2079.56,48.1,90.5,True
2026-08-09 19:06:07,product-service,200,2056.04,28.8,90.8,True
2026-08-09 19:06:14,product-service,200,2050.53,25.0,91.5,True
2026-08-09 19:06:21,product-service,200,2059.31,26.6,92.5,True
2026-08-09 19:06:28,product-service,200,2049.24,9.5,91.3,True
2026-08-09 19:06:35,product-service,200,2052.87,11.3,91.1,True
2026-08-09 19:06:43,product-service,200,2062.29,13.1,90.5,True
2026-08-09 19:06:50,product-service,200,2169.47,30.0,90.7,True
2026-08-09 19:06:57,product-service,200,2059.16,17.6,90.1,True
2026-08-09 19:07:04,product-service,200,2044.93,20.8,91.5,True
2026-08-09 19:07:12,product-service,200,2180.53,15.3,92.8,True
2026-08-09 19:07:19,product-service,200,2064.98,12.0,93.3,True
2026-08-09 19:07:26,product-service,200,2057.6,45.8,93.0,True
2026-08-09 19:07:33,product-service,200,2068.79,36.7,93.1,True
2026-08-09 19:07:40,product-service,200,2043.33,8.3,93.1,True
2026-08-09 19:07:47,product-service,200,2063.23,22.4,93.3,True
2026-08-09 19:07:55,product-service,200,2070.82,21.2,93.5,True
2026-08-09 19:08:02,product-service,200,2055.83,29.6,92.4,True
2026-08-09 19:08:09,product-service,200,2061.56,15.3,92.3,True
2026-08-09 19:08:16,product-service,200,2041.36,11.0,92.3,True
2026-08-09 19:08:23,product-service,200,2048.54,14.5,92.1,True
2026-08-09 19:08:30,product-service,200,2041.04,26.4,93.7,True
2026-08-09 19:08:38,product-service,200,2061.43,23.6,93.4,True
2026-08-09 19:08:45,product-service,200,2160.84,11.8,93.4,True
2026-08-09 19:08:52,product-service,200,2054.9,12.5,93.3,True
2026-08-09 19:08:59,product-service,200,2038.79,21.6,94.2,True
2026-08-09 19:09:06,product-service,200,2047.26,25.7,96.6,True
2026-08-09 19:09:14,product-service,200,2067.83,18.8,92.9,True
2026-08-09 19:09:21,product-service,200,2060.33,11.0,92.9,True
2026-08-09 19:09:28,product-service,200,2068.94,27.0,92.8,True
2026-08-09 19:09:35,product-service,200,2064.89,8.8,92.7,True
2026-08-09 19:09:42,product-service,200,2159.23,12.3,92.7,True
2026-08-09 19:09:50,product-service,200,2073.72,13.3,92.7,True
2026-08-09 19:09:57,product-service,200,2072.37,13.5,92.9,True
2026-08-09 19:10:04,product-service,200,2057.3,22.6,93.7,True
2026-08-09 19:10:11,product-service,200,2060.68,32.1,92.3,True
2026-08-09 19:10:18,product-service,200,2065.87,34.7,93.1,True
2026-08-09 19:10:26,product-service,200,2077.24,12.5,92.8,True
2026-08-09 19:10:33,product-service,200,2133.29,78.8,93.6,True
2026-08-09 19:10:40,product-service,200,2058.54,12.7,94.0,True
2026-08-09 19:10:47,product-service,200,2073.59,41.2,94.4,True
2026-08-09 19:10:54,product-service,200,2047.08,21.8,94.3,True
2026-08-09 19:11:02,product-service,200,2067.58,20.0,93.8,True
2026-08-09 19:11:09,product-service,200,2171.21,56.3,93.9,True
2026-08-09 19:11:16,product-service,200,2056.73,17.6,92.7,True
2026-08-09 19:11:23,product-service,200,2052.66,15.1,95.4,True
2026-08-09 19:11:30,product-service,200,2058.39,11.0,92.0,True
2026-08-09 19:11:38,product-service,200,2061.97,15.2,91.6,True
2026-08-09 19:11:45,product-service,200,2163.43,8.5,91.5,True
2026-08-09 19:11:52,product-service,200,2062.7,16.0,91.3,True
2026-08-09 19:11:59,product-service,200,2178.54,17.6,91.2,True
2026-08-09 19:12:07,product-service,200,2052.61,19.3,91.1,True
2026-08-09 19:12:14,product-service,200,2068.4,15.2,91.1,True
2026-08-09 19:12:21,product-service,200,2054.51,8.5,90.4,True
2026-08-09 19:12:28,product-service,200,2051.24,10.9,90.4,True
2026-08-09 19:12:35,product-service,200,2039.74,21.1,90.4,True
2026-08-09 19:12:42,product-service,200,2158.31,24.3,90.2,True
2026-08-09 19:12:50,product-service,200,2042.79,9.7,90.2,True
2026-08-09 19:12:57,product-service,200,2058.46,14.9,90.1,True
2026-08-09 19:13:04,product-service,200,2053.03,19.2,90.1,True
2026-08-09 19:13:11,product-service,200,2176.16,26.0,90.0,True
2026-08-09 19:13:18,product-service,200,2055.04,29.5,89.8,True
2026-08-09 19:13:26,product-service,200,2050.83,13.2,89.7,True
2026-08-09 19:13:33,product-service,200,2041.26,26.4,89.6,True
2026-08-09 19:13:40,product-service,200,2063.43,16.7,89.5,True
2026-08-09 19:13:47,product-service,200,2056.54,9.7,89.1,True
2026-08-09 19:13:55,product-service,200,2168.68,14.7,89.1,True
2026-08-09 19:14:02,product-service,200,2053.74,12.7,88.6,True
2026-08-09 19:14:09,product-service,200,2062.33,9.5,88.5,True
2026-08-09 19:14:16,product-service,200,2057.1,14.3,88.5,True
2026-08-09 19:14:23,product-service,200,2064.26,10.8,88.4,True
2026-08-09 19:14:30,product-service,200,2059.86,17.5,88.7,True
2026-08-09 19:14:38,product-service,200,2059.39,11.3,88.6,True
2026-08-09 19:14:45,product-service,200,2067.37,15.1,88.5,True
2026-08-09 19:14:52,product-service,200,2060.64,14.3,88.5,True
2026-08-09 19:14:59,product-service,200,2045.0,11.0,88.4,True
2026-08-09 19:15:06,product-service,200,2068.2,16.7,88.6,True
2026-08-09 19:15:14,product-service,200,2056.54,13.0,88.5,True
2026-08-09 19:15:21,product-service,200,2068.85,20.8,88.5,True
2026-08-09 19:15:28,product-service,200,2058.92,39.0,88.4,True
2026-08-09 19:15:35,product-service,200,2058.23,9.7,88.5,True
2026-08-09 19:15:42,product-service,200,2041.76,9.8,88.6,True
2026-08-09 19:15:49,product-service,200,2036.74,19.0,86.1,True
2026-08-09 19:15:57,product-service,200,2054.55,12.5,86.1,True
2026-08-09 19:16:04,product-service,200,2049.12,11.2,86.3,True
2026-08-09 19:16:11,product-service,200,2061.34,18.2,86.2,True
2026-08-09 19:16:18,product-service,200,2062.95,12.7,86.1,True
2026-08-09 19:16:25,product-service,200,2062.41,19.5,86.2,True
2026-08-09 19:16:33,product-service,200,2058.85,22.2,85.9,True
2026-08-09 19:16:40,product-service,200,2062.47,39.7,85.9,True
2026-08-09 19:16:47,product-service,200,2067.19,24.7,85.9,True
2026-08-09 19:16:54,product-service,200,2059.05,9.7,86.0,True
2026-08-09 19:17:01,product-service,200,2042.22,13.8,85.9,True
2026-08-09 19:17:08,product-service,200,2063.09,8.1,85.9,True
2026-08-09 19:17:16,product-service,200,2054.34,14.5,85.9,True
2026-08-09 19:17:23,product-service,200,2052.92,18.5,85.0,True
2026-08-09 19:17:30,product-service,200,2049.43,21.5,85.0,True
2026-08-09 19:17:37,product-service,200,2062.88,9.5,84.9,True
2026-08-09 19:17:44,product-service,200,2174.11,13.3,84.7,True
2026-08-09 19:17:52,product-service,200,2056.89,10.7,84.7,True
2026-08-09 19:17:59,product-service,200,2055.46,11.8,84.6,True
2026-08-09 19:18:06,product-service,200,2051.92,9.4,84.5,True
2026-08-09 19:18:13,product-service,200,2055.78,10.6,84.4,True
2026-08-09 19:18:20,product-service,200,2169.56,11.0,85.2,True
2026-08-09 19:18:28,product-service,200,2053.18,9.5,84.8,True
2026-08-09 19:18:35,product-service,200,2059.32,13.9,84.8,True
2026-08-09 19:18:42,product-service,200,2051.28,9.8,84.8,True
2026-08-09 19:18:49,product-service,200,2041.9,17.8,86.2,True
2026-08-09 19:18:56,product-service,200,2052.04,9.5,86.5,True
2026-08-09 19:19:04,product-service,200,2052.4,10.8,86.3,True
2026-08-09 19:19:11,product-service,200,2070.58,16.0,86.2,True
2026-08-09 19:19:18,product-service,200,2048.38,32.1,86.4,True
2026-08-09 19:19:25,product-service,200,2051.03,12.2,86.0,True
2026-08-09 19:19:32,product-service,200,2043.12,11.5,85.9,True
2026-08-09 19:19:39,product-service,200,2058.71,13.0,85.8,True
2026-08-09 19:19:47,product-service,200,2060.48,18.1,86.1,True
2026-08-09 19:19:54,product-service,200,2055.42,28.8,86.2,True
2026-08-09 19:20:01,product-service,200,2080.47,10.5,86.4,True
2026-08-09 19:20:08,product-service,200,2060.75,15.0,86.6,True
2026-08-09 19:20:15,product-service,200,2067.19,9.2,86.5,True
2026-08-09 19:20:23,product-service,200,2050.61,23.3,86.6,True
2026-08-09 19:20:30,product-service,200,2036.42,12.9,86.6,True
2026-08-09 19:20:37,product-service,200,2056.22,17.9,86.7,True
2026-08-09 19:20:44,product-service,200,2050.23,13.0,86.5,True
2026-08-09 19:20:51,product-service,200,2059.48,17.5,86.6,True
2026-08-09 19:20:58,product-service,200,2053.79,8.3,86.4,True
2026-08-09 19:21:06,product-service,200,2052.18,12.5,86.3,True
2026-08-09 19:21:13,product-service,200,2065.09,8.3,87.3,True
2026-08-09 19:21:20,product-service,200,2062.43,12.5,88.9,True
2026-08-09 19:21:27,product-service,200,2055.44,12.5,89.4,True
2026-08-09 19:21:34,product-service,200,2063.47,7.5,87.7,True
2026-08-09 19:21:42,product-service,200,2061.74,20.8,87.7,True
2026-08-09 19:21:49,product-service,200,2041.96,11.9,88.7,True
2026-08-09 19:21:56,product-service,200,2061.22,11.1,88.6,True
2026-08-09 19:22:03,product-service,200,2048.53,21.3,89.3,True
2026-08-09 19:22:10,product-service,200,2055.69,12.5,89.4,True
2026-08-09 19:22:18,product-service,200,2176.4,43.9,89.5,True
2026-08-09 19:22:25,product-service,200,2062.45,26.0,89.5,True
2026-08-09 19:22:32,product-service,200,2064.26,17.1,89.7,True
2026-08-09 19:22:39,product-service,200,2050.65,18.1,89.5,True
2026-08-09 19:22:46,product-service,200,2039.7,24.0,90.2,True
2026-08-09 19:22:53,product-service,200,2049.71,12.5,90.5,True
2026-08-09 19:23:01,product-service,200,2042.95,13.9,90.3,True
2026-08-09 19:23:08,product-service,200,2054.17,12.5,90.8,True
2026-08-09 19:23:15,product-service,200,2055.49,9.6,90.7,True
2026-08-09 19:23:22,product-service,200,2046.23,12.5,91.1,True
2026-08-09 19:23:29,product-service,200,2056.37,23.6,91.2,True
2026-08-09 19:23:37,product-service,200,2057.26,18.9,91.6,True
2026-08-09 19:23:44,product-service,200,2057.18,14.3,91.4,True
2026-08-09 19:23:51,product-service,200,2063.82,8.5,91.7,True
2026-08-09 19:23:58,product-service,200,2070.23,22.4,91.9,True
2026-08-09 19:24:05,product-service,200,2059.57,26.2,92.2,True
2026-08-09 19:24:12,product-service,200,2043.79,22.5,92.6,True
2026-08-09 19:24:20,product-service,200,2173.08,24.0,92.8,True
2026-08-09 19:24:27,product-service,200,2043.21,13.9,93.8,True
2026-08-09 19:24:34,product-service,200,2183.22,82.4,94.3,True
2026-08-09 19:24:41,product-service,200,2042.54,12.3,93.8,True
2026-08-09 19:24:48,product-service,200,2040.94,15.1,93.6,True
2026-08-09 19:24:56,product-service,200,2057.15,29.2,94.1,True
2026-08-09 19:25:03,product-service,200,2052.22,35.7,94.2,True
2026-08-09 19:25:10,product-service,200,2170.61,56.9,94.4,True
2026-08-09 19:25:17,product-service,200,2067.0,18.4,94.4,True
2026-08-09 19:25:25,product-service,200,2072.9,13.1,94.7,True
2026-08-09 19:25:32,product-service,200,2153.76,35.1,95.0,True
2026-08-09 19:25:39,product-service,200,2070.35,10.0,95.0,True
2026-08-09 19:25:46,product-service,200,2043.78,27.7,95.2,True
2026-08-09 19:25:53,product-service,200,2095.67,69.4,95.7,True
2026-08-09 19:26:01,product-service,200,2072.63,61.2,96.2,True
2026-08-09 19:26:08,product-service,200,2054.44,9.5,95.9,True
2026-08-09 19:26:15,product-service,200,2043.22,8.3,96.0,True
2026-08-09 19:26:22,product-service,200,2056.93,12.9,96.4,True
2026-08-09 19:26:29,product-service,200,2077.66,62.4,96.6,True
2026-08-09 19:26:36,product-service,200,2050.74,15.3,96.9,True
2026-08-09 19:26:44,product-service,200,2057.64,28.2,96.8,True
2026-08-09 19:26:51,product-service,200,2065.3,20.5,96.8,True
2026-08-09 19:26:58,product-service,200,2067.24,13.5,96.7,True
2026-08-09 19:27:05,product-service,200,2181.75,32.9,96.9,True
2026-08-09 19:27:13,product-service,200,2069.77,26.4,97.0,True
2026-08-09 19:27:20,product-service,200,2065.31,8.3,96.8,True
2026-08-09 19:27:27,product-service,200,2064.62,20.5,96.6,True
2026-08-09 19:27:34,product-service,200,2064.74,11.4,96.8,True
2026-08-09 19:27:41,product-service,200,2101.89,39.3,97.0,True
2026-08-09 19:27:49,product-service,200,2064.89,65.3,96.5,True
2026-08-09 19:27:56,product-service,200,2050.08,19.4,96.5,True
2026-08-09 19:28:03,product-service,200,2169.76,41.1,96.7,True
2026-08-09 19:28:10,product-service,200,2046.25,40.3,96.4,True
2026-08-09 19:28:17,product-service,200,2053.34,9.7,96.6,True
2026-08-09 19:28:25,product-service,200,2061.93,13.3,96.8,True
2026-08-09 19:28:32,product-service,200,2039.67,20.0,96.9,True
2026-08-09 19:28:39,product-service,200,2054.53,22.7,96.0,True
2026-08-09 19:28:46,product-service,200,2055.16,10.8,95.5,True
2026-08-09 19:28:53,product-service,200,2055.04,39.3,96.0,True
2026-08-09 19:29:00,product-service,200,2066.67,14.5,96.1,True
2026-08-09 19:29:08,product-service,200,2065.47,39.1,96.1,True
2026-08-09 19:29:15,product-service,200,2071.52,19.2,96.4,True
2026-08-09 19:29:22,product-service,200,2132.33,70.7,96.7,True
2026-08-09 19:29:29,product-service,200,2058.26,17.1,97.1,True
2026-08-09 19:29:37,product-service,200,2195.35,98.6,97.7,True
2026-08-09 19:29:44,product-service,200,2080.55,89.3,96.9,True
2026-08-09 19:29:51,product-service,200,2055.17,19.7,97.1,True
2026-08-09 19:29:58,product-service,200,2118.52,28.8,97.1,True
2026-08-09 19:30:05,product-service,200,2055.22,30.3,96.8,True
2026-08-09 19:30:13,product-service,200,2086.93,14.7,96.4,True
2026-08-09 19:30:20,product-service,200,2066.66,22.2,94.6,True
2026-08-09 19:30:27,product-service,200,2058.78,18.7,94.5,True
2026-08-09 19:30:34,product-service,200,2116.27,68.5,96.5,True
2026-08-09 19:30:41,product-service,200,2088.12,35.4,97.1,True
2026-08-09 19:30:49,product-service,200,2169.19,32.9,97.1,True
2026-08-09 19:30:56,product-service,200,2059.04,22.9,94.9,True
2026-08-09 19:31:03,product-service,200,2058.85,12.5,94.2,True
2026-08-09 19:31:10,product-service,200,2046.24,15.6,94.6,True
2026-08-09 19:31:17,product-service,200,2052.98,34.5,95.1,True
2026-08-09 19:31:25,product-service,200,2058.95,45.2,97.8,True
2026-08-09 19:31:32,product-service,200,2129.23,100.0,97.6,True
2026-08-09 19:31:39,product-service,200,2045.17,26.7,95.2,True
2026-08-09 19:31:46,product-service,200,2045.92,28.7,96.1,True
2026-08-09 19:31:53,product-service,200,2061.88,19.8,96.4,True
2026-08-09 19:32:01,product-service,200,2082.66,37.3,96.6,True
2026-08-09 19:32:08,product-service,200,2049.71,29.3,90.9,True
2026-08-09 19:32:15,product-service,200,2040.72,44.7,91.5,True
2026-08-09 19:32:22,product-service,200,2044.18,35.3,92.0,True
2026-08-09 19:32:29,product-service,200,2354.13,15.3,87.5,True
2026-08-09 19:32:37,product-service,200,2064.86,57.5,88.5,True
2026-08-09 19:32:44,product-service,200,2059.46,24.4,88.0,True
2026-08-09 19:32:51,product-service,200,2069.92,12.3,87.9,True
2026-08-09 19:32:58,product-service,200,2063.96,44.4,88.6,True
2026-08-09 19:33:05,product-service,200,2094.2,98.6,92.4,True
2026-08-09 19:33:13,product-service,200,2116.21,84.0,96.6,True
2026-08-09 19:33:20,product-service,200,2185.64,35.3,96.7,True
2026-08-09 19:33:27,product-service,200,2195.38,22.6,97.6,True
2026-08-09 19:33:35,product-service,200,2166.73,16.7,94.6,True
2026-08-09 19:33:42,product-service,200,2058.33,31.1,95.0,True
2026-08-09 19:33:49,product-service,200,2082.29,65.5,95.7,True
2026-08-09 19:33:56,product-service,200,2164.65,38.4,95.0,True
2026-08-09 19:34:03,product-service,200,2059.89,73.1,95.0,True
2026-08-09 19:34:11,product-service,200,2050.43,19.4,95.1,True
2026-08-09 19:34:18,product-service,200,2062.25,16.4,94.9,True
2026-08-09 19:34:25,product-service,200,2046.99,37.0,95.1,True
2026-08-09 19:34:32,product-service,200,2152.21,20.5,95.1,True
2026-08-09 19:34:39,product-service,200,2079.87,34.7,95.1,True
2026-08-09 19:34:47,product-service,200,2068.36,20.3,95.3,True
2026-08-09 19:34:54,product-service,200,2053.22,16.7,95.3,True
2026-08-09 19:35:01,product-service,200,2059.21,32.9,95.7,True
2026-08-09 19:35:08,product-service,200,2176.15,26.9,95.5,True
2026-08-09 19:35:15,product-service,200,2060.53,42.4,95.6,True
2026-08-09 19:35:23,product-service,200,2041.85,29.3,95.6,True
2026-08-09 19:35:30,product-service,200,2069.4,20.8,95.7,True
2026-08-09 19:35:37,product-service,200,2071.15,14.3,95.8,True
2026-08-09 19:35:44,product-service,200,2071.6,9.7,96.0,True
2026-08-09 19:35:51,product-service,200,2060.0,25.4,95.6,True
2026-08-09 19:35:59,product-service,200,2059.24,29.4,95.6,True
2026-08-09 19:36:06,product-service,200,2064.48,13.9,95.8,True
2026-08-09 19:36:13,product-service,200,2183.21,29.3,96.2,True
